597576902212063232,not
565586175864610817,not
563881580209246209,not
595380689534656512,not
563757610327748608,not
563082741370339330,not
596962098845851648,not
563874350038675457,not
597240424873394176,not
571030421103910912,racism
595306172833353728,not
562706485126643713,not
564678824953008128,not
571035328384884736,not
603286576131506177,racism
595375793301131265,not
598769509248335873,not
572068636338364417,not
572346645897064448,not
575080651709247489,not
571033583285985281,not
571387182293725184,not
573222765957816320,not
603664815454875648,not
568820924855615489,not
575501717103644672,not
563377797763047425,not
597148153188519936,not
568848293486133248,not
603663272831778817,not
572854416031629313,not
564317491350863872,not
570095648952819713,not
575393332328722432,not
565029767708033024,not
562943065523240961,not
570997249846571008,not
603676994925133826,not
598512784377122816,not
603688066105081856,not
603649396484407296,not
598336838680477697,not
602678737566453760,not
562787963785191425,not
569957017655226369,not
570994931231117315,not
569150960783769601,racism
575742743730745344,not
563851316665925632,not
563501697398370304,not
569201849229664256,not
569177003644964864,not
563093253378289665,not
570993190724964352,not
575417042150387712,not
596355644883501056,not
565593365245612032,not
597344466152792065,not
569744463670566913,not
594917674448072704,not
564674500390682624,not
595102568667217920,not
568436195966889984,not
565363377309241344,not
595115846613139456,not
564904052652113920,not
573954693690355712,not
570731787091107840,not
596964493449560064,not
603682460191203328,not
598194795421376512,not
563768704115023872,not
572343670034178051,not
571000078405537794,not
568456509421518848,not
572270547502907392,not
570732311840473089,not
572102836856750081,not
576433212156563456,not
571717540713381888,not
575155695080730624,not
571741933233565696,not
595328640088285184,not
572347254335385600,not
574417568229761025,not
564678219333246976,not
603681832173961216,not
596592358772191232,not
563826405784305666,not
599724801322659840,not
571740177137184768,not
603665369119592448,not
569612886722486272,not
575347321140969472,not
571354609622495232,not
570994652993556481,not
563093321418309633,not
602445487753535488,not
563309529614409730,not
603687162077433856,not
566069269084262401,not
571733391919337472,not
597872004235010048,not
576532163526406144,not
576554873468035072,not
562767924205998081,not
576104877144723456,not
576572940474515456,not
603569556469190656,not
562736780487974914,not
575695464613310464,not
572973809969442817,not
570814936219127809,not
575710263879430144,racism
565028387232546816,not
603695258870947840,not
571004298860998657,not
562855493992218625,not
572328799284551680,not
603661823095615488,not
598042005013340160,not
562704332098113537,not
571451196377927680,not
575646184758337537,not
572343481219207168,not
564322083459432448,not
576094311856484352,not
618367060117098498,not
603553480754778112,not
564907851886247936,not
572336241871478786,not
569916467124137985,not
565320643731025920,not
564317908243726336,not
572340379736911872,not
565320815114473472,not
573587423520653312,not
576035486956789760,not
595397515849043968,not
575732869215158273,not
596731670281097218,not
573205121435369472,not
568678698615836672,not
597564077875941376,not
575156376458039296,not
571896483047477248,not
568140460322996224,not
565755824858226688,not
597552063615238144,not
571541585407565824,not
575860144355041280,not
573277464601894913,not
569181952424562688,not
566432510591377409,not
598668549234642945,not
572127937580949505,not
566779836044419072,not
571899941817331713,not
576189889550684160,not
572335501765574656,not
596106196253184000,not
574888402077667329,not
572261148323676160,not
576512492643491841,not
597142165316247552,not
572318519464865792,not
572337351214559232,not
603660142522032130,racism
569632316454084608,not
569015083721818113,not
570738449122136065,not
575616147166466048,not
572279223525621760,not
566467902870925312,not
597366877258588161,not
564898715840700417,not
570992871211274242,not
565327930335952896,not
563461334814052352,not
576162183362560000,not
569625666582216704,not
572346694127394817,not
568673584064782337,not
570850963986059264,not
576437717719879680,not
595376524880060416,not
572345440600907777,not
576552013955080192,not
572338526886363136,not
596748021695578112,not
564627148577595393,not
570639722600538113,racism
564317814693978114,not
572490037230628864,not
567355729862868992,not
572344083017936896,not
574410915367399424,not
572335490885529600,not
603678413078028289,not
568663401657864192,not
564730068748861440,not
576430495308730368,not
576130274498510849,not
575355446124396544,not
565359433686208512,not
595384140142379008,not
572336811948687362,not
566309357252780032,not
562715323003318273,not
572336302500134912,not
576517777864798208,not
572604868692594689,not
571001349376069632,not
576517274254749696,not
572336380614856706,not
571380410539581440,not
597104315971448832,not
568130839982157824,not
571103188029276162,not
562786361045164032,not
573265516883648512,not
603547693504421888,not
603581009595084800,not
567047586515677185,not
566072331127492608,not
565761296264859649,not
573268706010120192,not
573474434050301952,not
595863871073587200,not
571423471223222272,not
576241537484496896,not
563556066953154560,not
598493860860309504,not
603686720819875843,not
574688639457886210,racism
571440668813307904,not
598393695436546048,not
570995887876349952,racism
562857483698728960,not
568300748125024256,not
568455802383511552,not
572348198062170112,not
563556102541803520,not
594913814321102849,not
596801639303938049,not
603059827313618944,not
570801788120653824,not
572337876911857664,not
603653864093577216,not
603027319352070145,not
598911047118901248,not
603654764618997762,not
570847322139045889,not
598974214620581888,not
563553471966613505,not
594297574053412864,not
576569252687163392,not
571422590545170432,not
571622027171246080,not
576641140922822656,not
575545766741147649,not
575897095997034496,racism
568265489878642689,not
568317293689593856,not
603668696486129664,not
595392198956306432,not
569956626544730112,not
575768598762930176,not
562767280736829441,not
568212707331018754,not
596737027602653184,not
575774275715489792,not
572336719988588545,not
566443446089842689,not
571168385578479617,not
570057784588247040,not
596708887144706048,not
576588305338339328,not
603671719090515968,not
570962620934696961,not
574462678854332417,not
571734594011021313,not
569912822504689664,not
568456361052213248,not
564680075564425218,not
568273208903737346,not
564570357303365633,not
568301106394083328,not
567834627664060416,not
564675321652195328,not
562700798543818752,not
568182134801707008,not
564897178770874368,not
569613084936908801,not
573224002795139072,not
571160003479937025,not
576397915049975808,not
576066263916609536,not
573892581614030849,racism
598518875261566977,not
565962094198018049,not
571986067462610944,not
572335940795957248,not
603689744967593984,not
575816367191953409,not
576152646593073153,not
572339654554341378,not
562769120174047233,not
569962046848000000,not
572335774554669057,not
597135449086296064,not
572344984822661121,not
563029717906108416,not
603636868434010112,not
575430572144644096,not
566382658347728897,not
598914169195220992,not
598058905491517440,not
564574332970864640,not
576421195198779392,not
565325846932897793,not
572052403475906560,not
596719288066519040,not
602539996709453824,racism
569742377553776642,not
567078394458677248,not
603656378515873792,not
563310267635757056,not
563301407684431872,not
576488139931435008,not
576397378883756032,not
597148274009575424,not
596719436821737472,not
573263695108702209,not
572328650097364992,not
598418845372559360,not
597578569728983040,not
598335339585871873,not
563456844106960896,not
562855740076195842,not
594803951700082688,not
576464244834590720,not
595328845131067392,not
598288442775056384,not
563899998673174530,not
598184183018622977,not
571090616311873537,not
599067484595953664,not
572320554654425088,not
567026468463468544,not
598184527391903744,not
570735830647640064,not
573209244628959232,not
595397861409361921,not
574410414454218752,not
566776650621526016,not
572913092687863808,not
576624519630073856,not
572344928069500929,not
563495637958684672,not
576463632969523200,not
568454659532173312,not
566780275116752896,not
565637119625138177,not
571740971920044032,not
597172763493707776,not
573506616374382592,not
576424999096971265,not
564320982060392448,not
595336297570406400,not
571506370186498048,not
594330271735918592,not
568873857383161856,not
563059942081720321,not
596737345879035904,not
563856514205495296,not
568909797526937600,not
563877427277881344,not
572118177162924032,not
574533906797457408,racism
574364992373293056,not
599072809420070914,not
573845502099218432,not
594816397525422080,not
576465833028755456,not
575653420054503424,not
599517774570856448,not
563427933499293697,not
565367033676963841,not
572336819020300289,not
576360462893236224,not
571645585817767937,not
598274467043749888,not
599358451685330944,not
576089993245937664,not
573985230358384640,not
596767691496562688,not
603647747686866944,not
569013477336969216,not
572504458132758528,not
568815771733794816,racism
603665462241665024,not
598501033057193984,not
576166133729923072,not
566730337863360515,not
597853248339316736,not
595252360550752256,not
595315943460311040,not
572348099953217537,not
576164772808261632,not
572220523800887299,not
576466128442122242,not
568317538875998209,not
565690134428131328,not
564286601203687424,not
597876365635952640,not
575728724999430144,not
571006220451991552,not
598186079036936192,not
564667748911816704,not
563874836376592384,not
595812453407137793,not
568806969726734337,not
595392014100758528,not
575806547491713024,not
603688016889057280,racism
564581470518255616,not
571131820244209664,not
570630511585939457,not
572342978255048705,not
575721343586451456,not
597909451950067713,not
573948678966108160,not
574960153205698560,not
570703407830294528,not
566716837274988545,not
573551727707717632,not
595108095392514050,not
572336293725642752,not
565961202866876416,not
563862695938490368,not
568453970718359552,not
575427100980609024,not
575505171985350656,not
573402677532491776,not
563857846672949248,not
572343206479712256,not
576254945768288257,not
576494974776180736,not
596431161506697216,not
571611613893173248,not
598185079819501568,not
562855352459603968,not
570993039256133633,not
595047101374959616,not
571135834478415872,not
564691588824051712,not
598729027113717761,not
572348377318346752,not
564904905073111040,not
603686975242149888,not
575715584186449920,not
597364944821063680,not
602269577305845760,not
597250717716328451,not
564872900692303872,not
572228242725326850,not
573766406149390336,not
563450227412049920,not
562703691783110658,not
571004780513873920,not
600850630794735617,racism
574070802422738944,not
576507901302345728,not
598605595537637377,not
573596152093798400,not
573277610932756480,not
575839895664594944,not
567077555551735809,not
563890176166862850,not
564917164683980801,not
565229035735613440,not
594334692645548032,not
568905419390758912,not
566650767701192704,not
564676440579264514,not
573769582168637440,not
596706984860061696,not
571039073093025792,racism
596718985539756032,not
575075123557892096,not
566835606823501824,not
570460235598573569,not
570989243067019264,not
603053781115346945,not
571686330696003585,not
568198756841037827,not
597954631335972865,not
570835371207962624,not
572581928907362304,not
576092975467384832,not
574434357198241793,not
599670842662920194,not
568825114759798784,not
563058444715180032,not
567031821192265728,not
571391077099413504,not
566668233869361155,not
576463813966462976,not
566726425756327936,not
565955108438290432,not
576255962429820928,not
573747533383475201,not
563911997587083264,not
564895373152366592,not
571718793778601984,not
599787303368724480,not
598778429329125376,not
572348420821667841,not
603689386698473473,not
573554685073731584,not
568552487956795392,not
595379887843639296,not
594587825321873408,not
576609527828750336,not
562741463931699200,not
568859600541192192,not
598399462550032385,not
564918230146228224,not
571281894077272065,not
572335873158619136,not
595363405558521856,not
572347049787572224,not
572095670632484864,not
572501913029255169,not
565980398514372609,not
564691443080376321,not
595377859973107712,not
595380410537750528,not
598180793215688704,not
563827198344175616,not
565346174484611073,not
595124549806522368,not
597119314903244800,not
565560626525634560,not
569187025288450048,not
569955555915100160,not
563447347397402625,not
572882745476571136,not
570782640837513216,not
598969177764864000,not
603655362714193920,not
563035271642750978,not
598502187631706112,not
563878944886108161,not
568466851539259392,not
594393875281801216,not
572238100811923456,not
576545647379116032,not
564901498962714624,not
576166431919738880,not
598285649305669632,not
565758408947937280,not
594290189767311360,not
599390790440263680,not
571367458147184641,not
571814739648630784,not
566673604276789248,not
576088483850280960,not
603663624792645632,not
563239995297652736,not
565765255108628480,not
563248588382146560,not
598286179994193920,not
563495918935093248,not
603069198999396352,not
573568021882540033,not
598384839004266497,not
597579062542929920,not
595313802989690880,not
563066413628555264,not
573950008967331840,not
599532087792664577,not
572315829531881473,not
565638426968752128,not
568428992958590976,not
599364412521074688,not
574322211936301056,not
603650890990489600,not
574966196602204160,not
570459602682294272,racism
567027825132068867,not
571529439122747392,not
568190780801617920,not
563376928019603456,not
576645541376978944,not
576039708829978624,not
565970350740344833,not
595598743719780353,not
598409570076131328,not
563318475540537345,not
570885551823286274,not
573341715534364672,not
569223726006276096,not
574457070725914625,not
562701596921200640,not
575140162021228544,racism
572341498827522049,not
594634203859263489,not
572680726161694721,not
565559415718154240,not
603665770061529088,not
562898315982143488,not
564676380344872961,not
568915358691627008,not
574311332838703104,not
566792700272189440,not
575931185869819904,not
573314530614239232,not
571460613685145600,not
575426099183685636,not
599677995301801984,not
564631268701134848,not
576285460135329792,not
575805959735373824,not
571041651029708800,not
596771269929906176,not
574116637298688000,not
572336404568518656,not
568808279167475715,not
563857278638387200,not
573271437391233024,not
570866484681048064,not
576544119855538176,not
603685350763036672,not
599390747004043264,not
571519508269023232,not
574646435062419456,not
573188053692522497,not
571489795672653826,not
597580378920988672,not
564269965260234752,not
573588451536203776,not
597102890189131777,not
599060533178826754,not
572493663357444096,not
575496438429278208,not
572346080911736832,not
576007312202014720,not
573497515187683328,not
563310092183810050,not
572336456590495744,not
598764907060801536,not
565042359285469185,not
571851437510139905,not
571739737368633344,not
564924756512628736,not
596034401743450112,not
575433429036048386,not
595788335144132608,not
571357434683338753,not
565361171034013696,not
570728731150553088,not
576406376848691201,not
576424537065156608,not
575844901083987968,not
566789174754549760,not
574428659206897664,not
573954256211849216,not
572347584339046402,not
594939237457330176,not
572337448337817600,not
603656299088314369,racism
597871216532135936,not
571507608701575168,not
602234305172131840,racism
568231567698472961,not
573224347520921600,not
602098682004013058,not
594912136121294849,not
596582333844566016,not
575739325758963712,not
568803754180390912,not
603677129327321089,not
565091498790617088,not
566315686587564032,not
565765241922134016,not
572345254256373761,not
565594602502369280,not
603554063674941444,not
568666819877146624,not
596744902836244481,not
565963146259877888,not
571469361791307776,not
563498901831815168,not
572319306387599360,not
575779556285681664,not
597147335768940544,not
575763554155917312,not
594308610588413952,not
571282249917861888,not
575713989746913280,not
563894510212505601,not
576058917228294144,not
569174541521563648,not
569998319449038848,not
594300607852187648,not
571800847140708352,not
569184919068352512,not
571725985244045312,not
573225372176687105,not
572322208518823936,not
570863818202488832,not
563378204165955585,not
576253444685598720,not
563876639109414915,not
574446388211154944,not
603674345341333504,not
568664766194954240,not
603672341743280128,not
598757071379566592,not
599713338583453696,not
571404378692837377,not
572337408982708224,not
571013462744109056,not
571169798391861250,not
564906988761399297,not
562785889450229762,not
569715570699927552,not
603687727222169601,not
576184066250178560,not
570834831648497664,not
599092537547042816,not
596969114842726400,not
565347516603203586,not
576088906455642112,not
573597992713744385,not
563554838173057024,not
603652914960330752,not
569202357428297729,not
563084737183756288,not
570991655806840832,not
568178911516889088,not
566766581024559105,not
574389407802753025,not
563814474579066880,not
568839622899290112,not
596962309248929792,not
595425459862642693,not
562709884702306305,not
576464354188509184,not
564903649382367232,not
576441223499628545,not
603684845009707008,not
597147524751757313,not
564918316213350400,not
572117552492642305,not
571351798931451904,not
596824678846435328,not
571007334996156416,not
567047758507290626,not
562942941300535298,not
576163562651037696,not
568432767060418560,not
570816565169430528,not
568905505097293824,racism
569179891746222080,not
598414194703085569,not
567086352227790851,not
603678043975069696,not
565752006250618880,not
575767666691977216,not
572339928408965120,not
571577108385927169,not
575410449543397376,not
568230682536730625,not
576137147595509760,not
573267318387523584,not
568189126379319296,not
564630993554788352,not
564573353277919232,not
597871606115868672,not
572336406053322753,not
574385812143374336,not
603688341511495682,not
564672521778126848,not
567114026853740546,not
596962196648636416,not
575754069316403200,not
575843009109098498,not
603659761545027584,not
576414857571926016,not
565359859752009730,not
572327744349999104,not
565094991370788864,not
566320147720581120,not
570990261473406976,not
569605731386728449,not
574665935589523457,racism
572989549715988480,not
575353504836923392,not
571005502794002432,not
571726692768587777,not
573772866467946497,not
565983822899343360,not
565042535739834368,not
574959818521190400,not
576528026814451712,not
594284436985946112,not
563856212702150656,not
575710693304872960,not
571926780732416000,not
603671183201009664,not
563449833885687808,not
563862830336585728,not
595336064581013504,not
573946144746684416,not
571000231334031360,not
603414447240032257,racism
598776372232724481,not
566795722964869121,not
573693983798353922,not
575430001744420864,not
562943218783117312,not
570653588847853568,not
562715080912293888,not
595306716880711680,not
595383236110454784,not
598975175497945090,not
573388176770785280,not
603657871226732544,not
572192991860928512,not
594586044663664641,not
568860629819195392,not
562867694769541121,not
594587523541639168,not
566314345530150912,not
571913858538868736,not
599065219453726720,not
565955126863872001,not
598828637995945985,not
569742963816837120,not
573223808712249345,not
568203801829642240,not
565228881926320128,not
575766862773911552,not
572339939733446658,not
597550937218121728,not
603682124785389568,not
596730741490253824,racism
571426108249284609,not
576537703744835584,not
571729034163318784,not
574393777483202560,not
570843346056249344,not
594580973221613568,not
576536770382147584,not
603679795579396097,not
566794104332234752,not
564586797942861825,not
596367595902607360,not
598186184527843328,not
595008786160492548,not
570787142714028032,not
576671116799778816,not
595310566060732416,not
571025771491401728,not
571049636384763904,not
576253395805167616,not
576540529166450688,not
569219399191638017,not
575128461804621824,not
571392840267223040,not
563455277580558336,not
599067357307252736,not
573369416840187904,not
598413669353947138,not
571721797818699776,not
576516693008064512,not
564903725827776512,not
594283539144794112,not
576761020498124800,not
568179454326935552,not
603685840422854657,not
570965721422827520,not
569182264648540160,not
565346006360129538,not
565351786144600064,not
569174334381535233,not
565755662349901825,not
596820217163948032,not
576096981036052481,not
563875578462236672,not
595426281707143169,not
565977970339479552,not
565541540651884545,not
572489311620218882,not
594570300785709056,not
564286541371936768,not
595047356053065728,not
597135566812000256,not
603684568470720512,not
595242564501970947,not
603665270947774465,not
575490572573523968,not
571044510546993153,not
570757526846881792,not
576462331556691968,not
562856460028489729,not
596732380523593728,not
576089899566157824,not
572335679784423424,not
572235875435741184,not
566336114223378433,not
599672437291163648,not
565657983544479745,not
570624764110344193,not
596830181743992832,not
572337900366385152,not
595334994249195521,not
563492676394160128,not
575010632887595008,racism
576564751372828672,not
565363897289682945,not
571012977152958464,not
571124478090055680,not
564963844066263040,not
569953538178035712,not
563241647987646466,not
565696238893666306,not
565096417463500801,not
568183775047233536,not
572328240993464320,not
565981950130008064,not
599811402669248513,not
599115337037008896,not
603677430813949952,not
576422452173017088,not
575417893304688641,not
575380008685867010,not
565755092125888514,not
572336523674177536,not
565362000126283776,not
573185687287042050,not
568432961571287040,not
576409129683677184,not
573402852057456640,not
575750626195468288,not
575418965377163264,not
603689826169319427,not
568274790361886720,not
563082526567448576,not
575709859942789120,not
575605236464795649,not
598777555265540096,racism
569629006913384448,not
575910293353537536,not
595093329311715328,not
576559529967554561,not
572338853484228609,not
576462138073448448,not
596968956218322944,not
571395549930262529,not
569901707787792387,not
595043794984251392,not
595817633620086784,not
567838013754994688,not
564776001717022721,not
572335171862593536,not
573947753845293056,not
596760394095460353,not
571199002944737280,not
562697338482077696,not
569179609356328961,not
570692845293703168,not
563318364219531264,not
571712242976100353,not
570838020816900096,not
576137041806782464,not
597948073914990592,not
564691340013740032,not
565361801387606017,not
565761180011356160,not
568301299831189504,not
565367506190471169,not
573589175171072000,not
598521161002029056,not
598020688033632256,not
574646679279788033,not
594330323392933890,not
572336262150897664,not
571000706993299456,not
566477123024846849,not
572338568133132292,not
568672012215795712,not
571090307590131714,not
573350823314386944,not
567887859580928000,not
574845681988304896,not
570728725882540034,not
575650760307929089,not
595334232202825730,not
595376073983983616,not
572577632514007041,not
572173463819063296,racism
566050030508077056,not
571349878762156032,not
598181176847667200,not
566717344680910848,not
572347148173369344,not
571495694936252416,not
576463772568551424,not
563595897154465792,not
570793984596901888,not
575454310332375040,not
572344053641043968,not
566466650862813184,not
576471398044008448,not
574065194852220928,not
565758021037719552,not
564572120714600449,not
570996437409865728,not
574261286122344449,not
573981955760386048,not
597423673159524352,not
571394466830901248,not
571739526579785729,not
563769266105622528,not
597558168655298560,not
575666746817953792,not
575713800399224832,not
562877787045101568,not
596800936166567936,not
569898202213646336,not
576551308611559424,not
564731828326510593,not
568667873201164288,not
572347842456522752,not
564926351476404224,not
573596069763792896,not
598042641708687360,not
563231555296829440,not
571160653412433922,not
594767144342040576,not
601868528799494144,racism
572339216178270208,not
575859617357430784,not
573282600300621824,not
566643465304670209,not
575737415043784704,not
603662972905357312,not
595166563516329985,not
573703740017913856,not
576131891247640576,not
603677434634973184,not
563449577215250432,not
576466830778216448,not
563878558804619265,not
569181332661673984,not
576489320196022272,not
599062679215443968,not
576413268694044672,not
576052642356469760,not
571172101924610049,not
564670175828377600,not
571720318550614017,not
563306145444425728,not
575641318845644800,not
572015605575892992,not
575669440429309952,not
594916391787966464,not
572344267185627136,not
570847540561588224,not
576010156183552001,not
573975980500381696,not
598714743440805888,not
565763294519361536,not
568674999189381122,not
598500147627077632,not
595384639138725890,not
575884494403567616,not
573282816684736512,not
563857142906494976,not
575531990402924544,not
564924370666020864,not
602232880790695936,racism
594775988401086464,not
566476999787417600,not
595381448540041216,not
575428745982386176,not
565981749122199552,not
575680122050768896,not
563322925944553472,not
562777641145888768,not
566067783457591297,not
563876571174301696,not
576166336881029120,not
603650137965998080,not
562698077753331712,not
570778228245180416,not
603694750097612801,not
603603546718609408,not
563835280298233856,not
563201710269554689,not
573278039473168384,not
568872909017468928,not
572343346716262400,not
595367309683752961,not
573982877022470144,not
567089475247800320,not
572608579376562176,not
564673810356379648,not
568911187611484160,not
570818468989116416,not
570775709343461377,racism
573402516269883392,not
576439158085816320,not
565321739618775040,not
564904039528157184,not
573210239266250752,not
571716531597389824,not
599484295028215808,not
576644080710656000,not
574300687313465344,not
598427584855060480,not
570992592084561921,not
594298948753367040,not
572346914462560257,not
563498153739956224,not
565980275654803456,not
563034338183639040,not
568444018083770368,not
572342238459514880,not
575708782983913472,not
595374144897863680,not
565363574684778498,not
574368664419368960,not
573021816026890240,not
603663448531152896,not
603592098420523008,racism
572442015331323906,not
596379057475833856,not
573225606885724162,not
598049536292950017,not
571219190691921920,not
571545796950147074,not
574474944509255680,not
576533294789046273,not
568859382751952898,not
576532699046883328,not
573943210608738304,not
575859442027098112,not
595097983898787840,not
565760430325661696,not
576250945794797569,not
566313975835787267,not
602199444587675649,not
563895429054468097,not
572344763346636800,not
575730835007000577,not
562765681373224960,not
575709530501177345,not
569957775289118720,not
572337994360745985,not
576092394921332736,not
569324508512854016,not
576197630734131200,not
572336674975326209,not
576529310082736128,not
597914744192794625,not
572336655018823680,not
563420565130588160,not
573203460654415872,not
576108007601274880,not
574965520857849856,not
595324115545825280,not
563026881512226817,not
572347415400857601,not
564724346938077184,not
597897228590583808,not
575805575264518144,not
575551303964889088,not
575443531679973376,not
573775094813589505,not
568821274127917056,not
572094235387822083,not
565041169826979840,not
568875785974493184,not
569010451872219137,not
568825969517027328,not
596898005589995521,not
566317770431012864,not
571714646303879169,not
571027663092994048,not
567026133837676544,not
563378805360709634,not
563759026639339520,not
597341268939657216,not
576543432568508416,not
599380212208373760,not
575835885410914304,not
574364504496078849,not
599422712126148610,not
575895800108077056,not
562742638391353346,not
595280063081226241,not
567090519986036736,not
599021438750695425,not
564925317299453952,not
566837194971561985,not
575728442898956288,not
565034013341937664,not
566492055451365376,not
573281414008864768,not
599122797831421952,not
576506036808519681,not
568552552037363712,not
568437545794555904,not
603687180955955201,not
569614400677490688,not
595306440253833216,not
565328067942678528,not
568822167988600832,not
594390590378246145,not
575429321034067968,not
568443777402011649,not
568820563772198912,not
568816547818393600,not
564701783113494530,not
562884029985599488,not
571355978823700480,not
571085052366462976,not
571577649379864576,not
597514893672124418,not
567066162135982080,not
571310207407665152,not
595095794614566912,not
596479396870955008,not
576424651775041536,not
597102227610685440,not
597273732277620737,not
569174207860383744,not
597341156662321153,not
572344614910349312,not
576100393127575552,not
562780875625336833,not
574460930404167680,not
596119838214328322,not
594297359091150848,not
597348234349023232,not
597102691538509824,not
595306283906912256,not
603653475424141312,not
571450760552058881,not
573949262087610369,not
598049462670364672,not
576608193494716416,not
597109794269302784,not
576532392392798208,not
570997458916016128,not
565324410790641666,not
562744702395777024,not
572877958441930753,not
600950339408416768,not
599055540547821568,not
597548598964985856,not
603598912725917696,not
569180902695137280,not
571719095667855360,not
570994383450808320,not
596827375964323840,not
595044307578454016,not
596953720820105216,not
576555757639860224,not
596731467956232193,not
595104372448624640,not
562704183242285057,not
563059360700837890,not
576094714543247360,not
568291573475078145,not
563365350662623232,not
572342059601801216,not
563551557543686144,not
571134427599937536,not
319399851215433729,not
598888587002716160,not
568815408859361280,not
569943167639777280,not
569967307193065473,not
571012280072056832,not
597700890858954752,not
594936972973510656,not
576178036942352384,not
576612792968437760,not
571953318953660416,not
569011929122893824,not
565420092612431873,not
566726571990736896,not
568438895009865729,not
576252105817604096,not
575128098049404928,not
570830411783413760,not
564226695285063680,not
572345888258981888,not
565954974291881984,not
594587741255405568,not
573278057869361153,not
568825637424599040,not
565364984977559553,not
575773975457886208,not
603665741750075394,not
566307635373559810,not
599357596701593602,not
576442332377063424,not
563042612815618049,not
570653131903623169,not
565752781404139520,not
563026328581328898,not
568137044095930368,not
571349195610681344,not
571684756385087488,not
594322548101226499,not
597102408083214336,not
598974450705375232,not
596745029009281024,not
572336572021927936,not
566769962191421440,not
576435630395170817,not
569476027077955584,racism
595092204189659136,not
572858659794898944,not
596357010259480576,not
562741134888558592,not
594653603198992384,not
